TIPO;ID;DESCRIPCION;DESCRIPCION_LEM;
Effect;102797.0;Disminucion en la transitabilidad de las vias por pasos restringidos.;['disminucion', 'en', 'el', 'transitabilidad', 'de', 'el', 'via', 'por', 'paso', 'restringido', '.'];
Effect;102798.0;Baja comercializacion de los productos agropecuarios;['bajo', 'comercializacion', 'de', 'el', 'producto', 'agropecuario'];
Effect;102799.0;Baja oferta y demanda de productos y transporte de la region;['bajo', 'oferta', 'y', 'demanda', 'de', 'producto', 'y', 'transporte', 'de', 'el', 'region'];
Effect;102800.0;Altos costos en la comercializacion de los productos;['alto', 'costo', 'en', 'el', 'comercializacion', 'de', 'el', 'producto'];
Effect;102801.0;Disminucion el la productividad del municipio con ocasion de los altos costos en su comercializacion;['disminucion', 'el', 'el', 'productividad', 'de', 'el', 'municipio', 'con', 'ocasion', 'de', 'el', 'alto', 'costo', 'en', 'su', 'comercializacion'];
Cause;97695.0;Vias en mal estado, intransitables o con restricciones de transito;['via', 'en', 'mal', 'estado', ',', 'intransitable', 'o', 'con', 'restricción', 'de', 'transito'];
Cause;97696.0;Vias en mal estado que generan deficiencias para el acceso a las viviendas;['via', 'en', 'mal', 'estado', 'que', 'generar', 'deficiencia', 'para', 'el', 'acceso', 'a', 'el', 'vivienda'];
Cause;97697.0;Deterioro de la superficie de rodadura;['deterioro', 'de', 'el', 'superficie', 'de', 'rodadura'];
Cause;97698.0;Desatencion de puntos criticos;['desatencion', 'de', 'punto', 'critico'];
Cause;97699.0;Deterioro de la vias de acceso a las viviendas.;['deterioro', 'de', 'el', 'via', 'de', 'acceso', 'a', 'el', 'vivienda', '.'];
Problem;38647.0;DIFICULTAD EN LA INTERCOMUNICACION TERRESTRE DE LA POBLACION RURAL CON EL CASCO URBANO DEL MUNICIPIO DE LENGUAZAQUE CUNDINAMARCA;['dificultad', 'en', 'el', 'intercomunicacion', 'terrestre', 'de', 'el', 'poblacion', 'rural', 'con', 'el', 'casco', 'urbano', 'de', 'el', 'municipio', 'de', 'lenguazaque', 'cundinamarca'];
Effect;138381.0;AUMENTO DE TIEMPOS DE VIAJE;['aumento', 'de', 'tiempo', 'de', 'viaje'];
Effect;138382.0;BAJA COMERCIALIZACION DE PRODUCTOS DEL MUNICIPIO;['bajo', 'comercializacion', 'de', 'producto', 'de', 'el', 'municipio'];
Effect;138383.0;Inoportuno acceso a servicios publicos;['inoportuno', 'acceso', 'a', 'servicio', 'publico'];
Effect;138384.0;Aumento en los costos de transporte de carga y pasajeros;['aumento', 'en', 'el', 'costo', 'de', 'transporte', 'de', 'carga', 'y', 'pasajero'];
Effect;138385.0;Desercion escolar;['desercion', 'escolar'];
Effect;138386.0;Incremento de precios de los alimentos;['incremento', 'de', 'precio', 'de', 'el', 'alimento'];
Cause;131449.0;DETERIORO DE LAS VIAS;['deterioro', 'de', 'el', 'via'];
Cause;131450.0;Escaso mantenimiento de la via;['escaso', 'mantenimiento', 'de', 'el', 'via'];
Cause;131451.0;Deficiente drenaje de escorrentia;['deficiente', 'drenaje', 'de', 'escorrentia'];
Cause;131452.0;Desatencion de puntos criticos;['desatencion', 'de', 'punto', 'critico'];
Problem;39220.0;Dificultad en la intercomunicacion terrestre de los habitantes de la Vereda Las Mercedes del municipio de Anapoima;['dificultad', 'en', 'el', 'intercomunicacion', 'terrestre', 'de', 'el', 'habitante', 'de', 'el', 'vereda', 'el', 'mercede', 'de', 'el', 'municipio', 'de', 'anapoima'];
Effect;140654.0;Aumento de tiempos de viaje;['aumento', 'de', 'tiempo', 'de', 'viaje'];
Effect;140655.0;Baja comercializacion de productos del municipio;['bajo', 'comercializacion', 'de', 'producto', 'de', 'el', 'municipio'];
Effect;140656.0;Aumento en los costos de transporte de carga y pasajeros;['aumento', 'en', 'el', 'costo', 'de', 'transporte', 'de', 'carga', 'y', 'pasajero'];
Effect;140657.0;Incremento de precios de los alimentos;['incremento', 'de', 'precio', 'de', 'el', 'alimento'];
Cause;133549.0;Deterioro de las vias terciarias;['deterioro', 'de', 'el', 'via', 'terciario'];
Cause;133550.0;1 Desatencion de puntos criticos;['1', 'desatencion', 'de', 'punto', 'critico'];
Cause;133551.0;Deterioro de la superficie de rodadura;['deterioro', 'de', 'el', 'superficie', 'de', 'rodadura'];
Problem;35131.0;Dificultad en la intercomunicacion terrestre entre la vereda san miguel  sector la colina  con el casco urbano.;['dificultad', 'en', 'el', 'intercomunicacion', 'terrestre', 'entre', 'el', 'vereda', 'san', 'miguel', 'sector', 'el', 'colina', 'con', 'el', 'casco', 'urbano', '.'];
Effect;125291.0;Alta congestion vial;['alto', 'congestion', 'vial'];
Effect;125292.0;Bajo acceso de productos de consumo en los sectores afectado;['bajo', 'acceso', 'de', 'producto', 'de', 'consumo', 'en', 'el', 'sector', 'afectado'];
Cause;118925.0;Construccion sin consideraciones tecnicas;['construccion', 'sin', 'consideración', 'tecnico'];
Cause;118926.0;Puntos criticos detectados por atender;['punto', 'critico', 'detectado', 'por', 'atender'];
Problem;27246.0;Dificultad en la intercomunicacion terrestre de los habitantes de la Vereda el Consuelo del municipio de Anapoima;['dificultad', 'en', 'el', 'intercomunicacion', 'terrestre', 'de', 'el', 'habitante', 'de', 'el', 'vereda', 'el', 'consuelo', 'de', 'el', 'municipio', 'de', 'anapoima'];
Effect;99155.0;Aumento de tiempos de viaje;['aumento', 'de', 'tiempo', 'de', 'viaje'];
Effect;99156.0;Baja comercializacion de productos del municipio;['bajo', 'comercializacion', 'de', 'producto', 'de', 'el', 'municipio'];
Effect;99158.0;Aumento en los costos de transporte de carga y pasajeros;['aumento', 'en', 'el', 'costo', 'de', 'transporte', 'de', 'carga', 'y', 'pasajero'];
Effect;99160.0;Incremento de precios de los alimentos;['incremento', 'de', 'precio', 'de', 'el', 'alimento'];
Cause;94327.0;Deterioro de las vias terciarias;['deterioro', 'de', 'el', 'via', 'terciario'];
Cause;94328.0;Desatencion de puntos criticos;['desatencion', 'de', 'punto', 'critico'];
Cause;94329.0;Deterioro de la superficie de rodadura;['deterioro', 'de', 'el', 'superficie', 'de', 'rodadura'];
Problem;39182.0;Dificultad en la intercomunicacion terrestre de los habitantes  de la Vereda Lutaima del municipio de Anapoima;['dificultad', 'en', 'el', 'intercomunicacion', 'terrestre', 'de', 'el', 'habitante', 'de', 'el', 'vereda', 'lutaimo', 'de', 'el', 'municipio', 'de', 'anapoima'];
Effect;140502.0;Aumento de tiempos de viaje;['aumento', 'de', 'tiempo', 'de', 'viaje'];
Effect;140503.0;Baja comercializacion de productos del municipio;['bajo', 'comercializacion', 'de', 'producto', 'de', 'el', 'municipio'];
Effect;140504.0;Aumento en los costos de transporte de carga y pasajeros;['aumento', 'en', 'el', 'costo', 'de', 'transporte', 'de', 'carga', 'y', 'pasajero'];
Effect;140505.0;Incremento de precios de los alimentos;['incremento', 'de', 'precio', 'de', 'el', 'alimento'];
Cause;133433.0;Deterioro de las vias terciarias;['deterioro', 'de', 'el', 'via', 'terciario'];
Cause;133434.0;Desatencion de puntos criticos;['desatencion', 'de', 'punto', 'critico'];
Cause;133509.0;Deterioro de la superficie de rodadura;['deterioro', 'de', 'el', 'superficie', 'de', 'rodadura'];
Problem;64767.0;Dificultad en el transito vehicular en la via Shell - Arbelaez - San Bernardo;['dificultad', 'en', 'el', 'transito', 'vehicular', 'en', 'el', 'via', 'shell', '-', 'arbelaez', '-', 'san', 'bernardo'];
Effect;236163.0;Danos frecuentes en los vehiculos particulares y de transporte publico;['danos', 'frecuente', 'en', 'el', 'vehiculo', 'particular', 'y', 'de', 'transporte', 'publico'];
Effect;236164.0;Deterioro del paisaje urbano del secto;['deterioro', 'de', 'el', 'paisaje', 'urbano', 'de', 'el', 'secto'];
Effect;236165.0;Altos costos en mantenimiento vehicular.;['alto', 'costo', 'en', 'mantenimiento', 'vehicular', '.'];
Effect;236166.0;Incremento en costos tanto para los transportistas como para los pasajeros;['incremento', 'en', 'costo', 'tanto', 'para', 'el', 'transportista', 'como', 'para', 'el', 'pasajero'];
Effect;236167.0;Afectacion de la imagen favorable del municipio por parte de la comunidad y los visitantes;['afectacion', 'de', 'el', 'imagen', 'favorable', 'de', 'el', 'municipio', 'por', 'parte', 'de', 'el', 'comunidad', 'y', 'el', 'visitante'];
Cause;222657.0;Via en mal estado;['via', 'en', 'mal', 'estado'];
Cause;222658.0;Construccion sin consideraciones tecnicas;['construccion', 'sin', 'consideración', 'tecnico'];
Problem;39644.0;Dificultad en la intercomunicacion terrestre de los habitantes de la Vereda las Mercedes del Municipio de Anapoima;['dificultad', 'en', 'el', 'intercomunicacion', 'terrestre', 'de', 'el', 'habitante', 'de', 'el', 'vereda', 'el', 'mercede', 'de', 'el', 'municipio', 'de', 'anapoima'];
Effect;142226.0;Aumento de tiempos de viaje;['aumento', 'de', 'tiempo', 'de', 'viaje'];
Effect;142230.0;Baja comercializacion de productos del municipio;['bajo', 'comercializacion', 'de', 'producto', 'de', 'el', 'municipio'];
Effect;142231.0;Aumento en los costos de transporte de carga y pasajeros;['aumento', 'en', 'el', 'costo', 'de', 'transporte', 'de', 'carga', 'y', 'pasajero'];
Effect;142232.0;Incremento de precios de los alimentos;['incremento', 'de', 'precio', 'de', 'el', 'alimento'];
Cause;135003.0;Deterioro de las vias terciarias;['deterioro', 'de', 'el', 'via', 'terciario'];
Cause;135004.0;Desatencion de puntos criticos;['desatencion', 'de', 'punto', 'critico'];
Cause;135008.0;Deterioro de la superficie de rodadura;['deterioro', 'de', 'el', 'superficie', 'de', 'rodadura'];
Problem;30031.0;Intransitabilidad en la via Cajica -Tabio;['intransitabilidad', 'en', 'el', 'via', 'cajico', '-tabio'];
Effect;106641.0;Incremento en los costos de mantenimiento y operacion de los vehiculos.;['incremento', 'en', 'el', 'costo', 'de', 'mantenimiento', 'y', 'operacion', 'de', 'el', 'vehiculo', '.'];
Effect;106642.0;Altos indices de accidentalidad;['alto', 'indiz', 'de', 'accidentalidad'];
Effect;106643.0;Fallos en la via y aumento en tiempos de desplazamiento;['fallo', 'en', 'el', 'via', 'y', 'aumento', 'en', 'tiempo', 'de', 'desplazamiento'];
Effect;106644.0;Aumento en el deterioro progresivo de la via;['aumento', 'en', 'el', 'deterioro', 'progresivo', 'de', 'el', 'via'];
Cause;101393.0;Via en mal estado;['via', 'en', 'mal', 'estado'];
Cause;101394.0;Aumento de la densidad vehicular por el desarrollo urbanistico;['aumento', 'de', 'el', 'densidad', 'vehicular', 'por', 'el', 'desarrollo', 'urbanistico'];
Cause;101395.0;Falta de asignacion de recursos para mantenimiento periodico de la via;['falta', 'de', 'asignacion', 'de', 'recurso', 'para', 'mantenimiento', 'periodico', 'de', 'el', 'via'];
Cause;101396.0;Incremento de las aguas lluvias y mal manejo de las mismas aumentando el deterioro de la via;['incremento', 'de', 'el', 'agua', 'lluvia', 'y', 'mal', 'manejo', 'de', 'el', 'mismo', 'aumentar', 'el', 'deterioro', 'de', 'el', 'via'];
Problem;64792.0;Deficiente conectividad e intransitabilidad en la region;['deficiente', 'conectividad', 'e', 'intransitabilidad', 'en', 'el', 'region'];
Effect;236259.0;Aumento de los precios de transporte de productos y pasajeros;['aumento', 'de', 'el', 'precio', 'de', 'transporte', 'de', 'producto', 'y', 'pasajero'];
Effect;236260.0;Poca oferta y competencia de productos y transporte en la region;['poco', 'oferta', 'y', 'competencia', 'de', 'producto', 'y', 'transporte', 'en', 'el', 'region'];
Cause;222732.0;Malla vial en mal estado;['malla', 'vial', 'en', 'mal', 'estado'];
Cause;222733.0;baja atencion en los puntos criticos;['bajo', 'atencion', 'en', 'el', 'punto', 'critico'];
Problem;30915.0;Dificiles condiciones para la movilidad e intercomunicacion terrestre de la poblaciòn del sector rural en la vereda Tati y la vereda  Paulina al area urbana del municipio de Caparrapi.;['dificil', 'condición', 'para', 'el', 'movilidad', 'e', 'intercomunicacion', 'terrestre', 'de', 'el', 'poblaciòn', 'de', 'el', 'sector', 'rural', 'en', 'el', 'vereda', 'tati', 'y', 'el', 'vereda', 'paulino', 'a', 'el', 'area', 'urbano', 'de', 'el', 'municipio', 'de', 'caparrapi', '.'];
Effect;110117.0;Aumento de los costos de transporte y fletes de transporte de mercacancia y productos en general;['aumento', 'de', 'el', 'costo', 'de', 'transporte', 'y', 'flete', 'de', 'transporte', 'de', 'mercacancia', 'y', 'producto', 'en', 'general'];
Effect;110118.0;Riesgo de aumento en la accidentalidad sobre la via;['riesgo', 'de', 'aumento', 'en', 'el', 'accidentalidad', 'sobre', 'el', 'via'];
Cause;104593.0;Mal estado de las vias rurales del municipio;['mal', 'estado', 'de', 'el', 'via', 'rural', 'de', 'el', 'municipio'];
Cause;104594.0;deficiente mantenimiento rutinario;['deficiente', 'mantenimiento', 'rutinario'];
Problem;30915.0;Dificiles condiciones para la movilidad e intercomunicacion terrestre de la poblaciòn del sector rural en la vereda Tati y la vereda  Paulina al area urbana del municipio de Caparrapi.;['dificil', 'condición', 'para', 'el', 'movilidad', 'e', 'intercomunicacion', 'terrestre', 'de', 'el', 'poblaciòn', 'de', 'el', 'sector', 'rural', 'en', 'el', 'vereda', 'tati', 'y', 'el', 'vereda', 'paulino', 'a', 'el', 'area', 'urbano', 'de', 'el', 'municipio', 'de', 'caparrapi', '.'];
Effect;110117.0;Aumento de los costos de transporte y fletes de transporte de mercacancia y productos en general;['aumento', 'de', 'el', 'costo', 'de', 'transporte', 'y', 'flete', 'de', 'transporte', 'de', 'mercacancia', 'y', 'producto', 'en', 'general'];
Effect;110118.0;Riesgo de aumento en la accidentalidad sobre la via;['riesgo', 'de', 'aumento', 'en', 'el', 'accidentalidad', 'sobre', 'el', 'via'];
Cause;104593.0;Mal estado de las vias rurales del municipio;['mal', 'estado', 'de', 'el', 'via', 'rural', 'de', 'el', 'municipio'];
Cause;104594.0;deficiente mantenimiento rutinario;['deficiente', 'mantenimiento', 'rutinario'];
Problem;54006.0;Dificultad en la intercomunicacion terrestre de la poblacion rural de la Vereda Sonsa del Municipio de Villapinzon;['dificultad', 'en', 'el', 'intercomunicacion', 'terrestre', 'de', 'el', 'poblacion', 'rural', 'de', 'el', 'vereda', 'sonso', 'de', 'el', 'municipio', 'de', 'villapinzon'];
Effect;196508.0;Aumento de tiempos de viaje;['aumento', 'de', 'tiempo', 'de', 'viaje'];
Effect;196509.0;Imposibilidad de un oportuno acceso a servicios medicos;['imposibilidad', 'de', 'uno', 'oportuno', 'acceso', 'a', 'servicio', 'medico'];
Effect;196510.0;Aumento en los costos de transporte de carga y pasajeros;['aumento', 'en', 'el', 'costo', 'de', 'transporte', 'de', 'carga', 'y', 'pasajero'];
Cause;185999.0;Vias en mal estado, intransitables o con restricciones de transito;['via', 'en', 'mal', 'estado', ',', 'intransitable', 'o', 'con', 'restricción', 'de', 'transito'];
Cause;186001.0;Deterioro de la superficie de rodadura;['deterioro', 'de', 'el', 'superficie', 'de', 'rodadura'];
Cause;186002.0;Obras de drenaje deterioradas o inexistentes;['obra', 'de', 'drenaje', 'deteriorado', 'o', 'inexistente'];
Problem;54006.0;Dificultad en la intercomunicacion terrestre de la poblacion rural de la Vereda Sonsa del Municipio de Villapinzon;['dificultad', 'en', 'el', 'intercomunicacion', 'terrestre', 'de', 'el', 'poblacion', 'rural', 'de', 'el', 'vereda', 'sonso', 'de', 'el', 'municipio', 'de', 'villapinzon'];
Effect;196508.0;Aumento de tiempos de viaje;['aumento', 'de', 'tiempo', 'de', 'viaje'];
Effect;196509.0;Imposibilidad de un oportuno acceso a servicios medicos;['imposibilidad', 'de', 'uno', 'oportuno', 'acceso', 'a', 'servicio', 'medico'];
Effect;196510.0;Aumento en los costos de transporte de carga y pasajeros;['aumento', 'en', 'el', 'costo', 'de', 'transporte', 'de', 'carga', 'y', 'pasajero'];
Cause;185999.0;Vias en mal estado, intransitables o con restricciones de transito;['via', 'en', 'mal', 'estado', ',', 'intransitable', 'o', 'con', 'restricción', 'de', 'transito'];
Cause;186001.0;Deterioro de la superficie de rodadura;['deterioro', 'de', 'el', 'superficie', 'de', 'rodadura'];
Cause;186002.0;Obras de drenaje deterioradas o inexistentes;['obra', 'de', 'drenaje', 'deteriorado', 'o', 'inexistente'];
Problem;27598.0;Dificultad e inseguridad en el desplazamiento vehicular y peatonal de la poblacion campesina de la vereda san Luis por el mal estado de la via;['dificultad', 'e', 'inseguridad', 'en', 'el', 'desplazamiento', 'vehicular', 'y', 'peatonal', 'de', 'el', 'poblacion', 'campesino', 'de', 'el', 'vereda', 'san', 'luis', 'por', 'el', 'mal', 'estado', 'de', 'el', 'via'];
Effect;100351.0;Via en mal estado;['via', 'en', 'mal', 'estado'];
Effect;100352.0;Incremento en los costos de salud;['incremento', 'en', 'el', 'costo', 'de', 'salud'];
Cause;95461.0;Deficit en la infraestructura y mantenimiento en via sector alto de la honda de la vereda San Luis;['deficit', 'en', 'el', 'infraestructura', 'y', 'mantenimiento', 'en', 'via', 'sector', 'alto', 'de', 'el', 'honda', 'de', 'el', 'vereda', 'san', 'luis'];
Cause;95462.0;Fuertes y largas temporadas invernales;['fuerte', 'y', 'largo', 'temporada', 'invernal'];
Problem;42033.0;Dificultad en la intercomunicacion terrestre de una parte de la poblacion del municipio.;['dificultad', 'en', 'el', 'intercomunicacion', 'terrestre', 'de', 'uno', 'parte', 'de', 'el', 'poblacion', 'de', 'el', 'municipio', '.'];
Effect;151117.0;Aumento de tiempos de viaje;['aumento', 'de', 'tiempo', 'de', 'viaje'];
Effect;151118.0;Inoportuno acceso a servicios medicos;['inoportuno', 'acceso', 'a', 'servicio', 'medico'];
Effect;151119.0;Aumento en los costos de transporte de carga y pasajeros;['aumento', 'en', 'el', 'costo', 'de', 'transporte', 'de', 'carga', 'y', 'pasajero'];
Effect;151120.0;Desercion escolar;['desercion', 'escolar'];
Cause;143473.0;Deterioro de las vias;['deterioro', 'de', 'el', 'via'];
Cause;143474.0;Escaso mantenimiento de la via;['escaso', 'mantenimiento', 'de', 'el', 'via'];
Cause;143475.0;Desatencion de puntos criticos;['desatencion', 'de', 'punto', 'critico'];
Problem;31652.0;Dificultad en el desplazamiento peatonal y vehicular de los habitantes del casco urbano y  la vereda el Tejar del municipio de Choconta, Cundinamarca;['dificultad', 'en', 'el', 'desplazamiento', 'peatonal', 'y', 'vehicular', 'de', 'el', 'habitante', 'de', 'el', 'casco', 'urbano', 'y', 'el', 'vereda', 'el', 'tejar', 'de', 'el', 'municipio', 'de', 'choconta', ',', 'cundinamarca'];
Effect;112792.0;Aumento en el tiempo empleado para el desplazamiento al casco urbano del municipio;['aumento', 'en', 'el', 'tiempo', 'empleado', 'para', 'el', 'desplazamiento', 'a', 'el', 'casco', 'urbano', 'de', 'el', 'municipio'];
Effect;112793.0;Dificultad de acceso vehicular y peatonal al sector;['dificultad', 'de', 'acceso', 'vehicular', 'y', 'peatonal', 'a', 'el', 'sector'];
Cause;107111.0;Deterioro constante en la rodadura de la via;['deterioro', 'constante', 'en', 'el', 'rodadura', 'de', 'el', 'via'];
Cause;107112.0;Desatencion en puntos criticos los cuales presentan hundimientos;['desatencion', 'en', 'punto', 'critico', 'el', 'cual', 'presentar', 'hundimiento'];
Problem;35177.0;Dificultad en la intercomunicacion terrestre entre la vereda  pinzaima sector san roque con el casco urbano.;['dificultad', 'en', 'el', 'intercomunicacion', 'terrestre', 'entre', 'el', 'vereda', 'pinzaimo', 'sector', 'san', 'roque', 'con', 'el', 'casco', 'urbano', '.'];
Effect;125458.0;Deficiente estado de la malla vial  del municipio;['deficiente', 'estado', 'de', 'el', 'malla', 'vial', 'de', 'el', 'municipio'];
Effect;125459.0;Aumento  de accidentalidad en el municipio;['aumento', 'de', 'accidentalidad', 'en', 'el', 'municipio'];
Effect;125460.0;Disminucion del servicio de transporte;['disminucion', 'de', 'el', 'servicio', 'de', 'transporte'];
Cause;119070.0;Pocos recursos del municipio para el mantenimiento de las vias terciarias.;['poco', 'recurso', 'de', 'el', 'municipio', 'para', 'el', 'mantenimiento', 'de', 'el', 'via', 'terciario', '.'];
Cause;119071.0;suelos inestables y de alta pendiente;['suelo', 'inestable', 'y', 'de', 'alto', 'pendiente'];
Problem;37560.0;Dificultad en la intercomunicacion en la zona Rural por altas pendientes en la via que del casco urbano Conduce a la Vereda Santadora;['dificultad', 'en', 'el', 'intercomunicacion', 'en', 'el', 'zona', 'rural', 'por', 'alto', 'pendiente', 'en', 'el', 'via', 'que', 'de', 'el', 'casco', 'urbano', 'conducir', 'a', 'el', 'vereda', 'santador'];
Effect;134136.0;Aumento de tiempos de viaje;['aumento', 'de', 'tiempo', 'de', 'viaje'];
Effect;134137.0;Incremento en el costo de transporte de carga y pasajeros;['incremento', 'en', 'el', 'costo', 'de', 'transporte', 'de', 'carga', 'y', 'pasajero'];
Cause;127417.0;Mal estado de las vias;['mal', 'estado', 'de', 'el', 'via'];
Cause;127418.0;Escaso mantenimiento de la via;['escaso', 'mantenimiento', 'de', 'el', 'via'];
Problem;35201.0;Dificultad en la intercomunicacion terrestre entre la Vereda Chaguani sector paso del Rejo la  Escuela con el casco urbano.;['dificultad', 'en', 'el', 'intercomunicacion', 'terrestre', 'entre', 'el', 'vereda', 'chaguani', 'sector', 'paso', 'de', 'el', 'rejo', 'el', 'escuela', 'con', 'el', 'casco', 'urbano', '.'];
Effect;125552.0;Alta congestion via.;['alto', 'congestion', 'via', '.'];
Effect;125553.0;Bajo acceso de productos de consumo en los sectores afectado.;['bajo', 'acceso', 'de', 'producto', 'de', 'consumo', 'en', 'el', 'sector', 'afectado', '.'];
Cause;119155.0;Construccion sin consideraciones tecnica.;['construccion', 'sin', 'consideración', 'tecnico', '.'];
Cause;119156.0;Bajo acceso de productos de consumo en los sectores afectado.;['bajo', 'acceso', 'de', 'producto', 'de', 'consumo', 'en', 'el', 'sector', 'afectado', '.'];
Problem;48582.0;El deterioro de la Via Viani - Vereda Canadas Del Municipio de Viani, via muy utilizada por los habitantes, presenta gran dificultad en el transito lo que hace peligroso el acceso de vehiculos y camiones que transportan sus productos agricolas no pueden transitar y los estudiantes que tiene que trasladarse a los centros educativos no pueden recibir sus clases.;['el', 'deterioro', 'de', 'el', 'via', 'viani', '-', 'vereda', 'canada', 'de', 'el', 'municipio', 'de', 'viani', ',', 'via', 'mucho', 'utilizado', 'por', 'el', 'habitante', ',', 'presentar', 'gran', 'dificultad', 'en', 'el', 'transito', 'él', 'que', 'hacer', 'peligroso', 'el', 'acceso', 'de', 'vehiculo', 'y', 'camión', 'que', 'transportar', 'su', 'producto', 'agricola', 'no', 'poder', 'transitar', 'y', 'el', 'estudiante', 'que', 'tener', 'que', 'trasladar', 'él', 'a', 'el', 'centro', 'educativo', 'no', 'poder', 'recibir', 'su', 'clase', '.'];
Effect;176210.0;Aumento en los costos operativos;['aumento', 'en', 'el', 'costo', 'operativo'];
Effect;176211.0;Aumento en los costos de produccion Agricola;['aumento', 'en', 'el', 'costo', 'de', 'produccion', 'agricola'];
Cause;167100.0;Via Viani - Vereda Canadas Sector La Cantera en mal estado;['via', 'viani', '-', 'vereda', 'canada', 'sector', 'el', 'cantera', 'en', 'mal', 'estado'];
Cause;167101.0;Drenaje deficiente de escorrentia;['drenaje', 'deficiente', 'de', 'escorrentia'];
Problem;31599.0;Dificultad en la intercomunicacion terrestre de casco urbano a la vereda aposentos a causa de el mal estado de las vias en el sector la bocatoma;['dificultad', 'en', 'el', 'intercomunicacion', 'terrestre', 'de', 'casco', 'urbano', 'a', 'el', 'vereda', 'aposento', 'a', 'causa', 'de', 'el', 'mal', 'estado', 'de', 'el', 'via', 'en', 'el', 'sector', 'el', 'bocatoma'];
Effect;112632.0;Aumento de tiempos de viaje;['aumento', 'de', 'tiempo', 'de', 'viaje'];
Effect;112633.0;Baja comercializacion de productos del municipio;['bajo', 'comercializacion', 'de', 'producto', 'de', 'el', 'municipio'];
Effect;112634.0;Inoportuno acceso a servicios medicos;['inoportuno', 'acceso', 'a', 'servicio', 'medico'];
Effect;112635.0;Aumento en los costos de transporte de carga y pasajeros;['aumento', 'en', 'el', 'costo', 'de', 'transporte', 'de', 'carga', 'y', 'pasajero'];
Effect;112636.0;Desercion escolar;['desercion', 'escolar'];
Effect;112637.0;Incremento de precios de los alimentos;['incremento', 'de', 'precio', 'de', 'el', 'alimento'];
Cause;106951.0;Deterioro de las vias terciarias;['deterioro', 'de', 'el', 'via', 'terciario'];
Cause;106952.0;Deterioro de la superficie de rodadura.;['deterioro', 'de', 'el', 'superficie', 'de', 'rodadura', '.'];
Cause;106953.0;Desatencion de puntos criticos;['desatencion', 'de', 'punto', 'critico'];
Problem;25793.0;Dificulta en la intercomunicacion terrestre de una parte de la poblacion rural de la Vereda Cucuta , por falta de mantenimiento y rehabilitacion de la red vial terciaria;['dificultar', 'en', 'el', 'intercomunicacion', 'terrestre', 'de', 'uno', 'parte', 'de', 'el', 'poblacion', 'rural', 'de', 'el', 'vereda', 'cucuto', ',', 'por', 'falta', 'de', 'mantenimiento', 'y', 'rehabilitacion', 'de', 'el', 'red', 'vial', 'terciario'];
Effect;93671.0;Aumento de tiempos de viaje;['aumento', 'de', 'tiempo', 'de', 'viaje'];
Effect;93672.0;Aumento en los costos de transporte de carga y pasjeros;['aumento', 'en', 'el', 'costo', 'de', 'transporte', 'de', 'carga', 'y', 'pasjero'];
Effect;93673.0;Inoportuno acceso a servicios medicos;['inoportuno', 'acceso', 'a', 'servicio', 'medico'];
Cause;89118.0;Deterioro de las Vias;['deterioro', 'de', 'el', 'via'];
Cause;89119.0;Escaso mantenimiento de la via;['escaso', 'mantenimiento', 'de', 'el', 'via'];
Cause;89120.0;Altas precipitaciones;['alto', 'precipitación'];
Problem;28565.0;Dificultad en la intercomunicacion terrestre de la poblacion rural de la Vereda Casablanca del municipio de Villapinzon;['dificultad', 'en', 'el', 'intercomunicacion', 'terrestre', 'de', 'el', 'poblacion', 'rural', 'de', 'el', 'vereda', 'casablanco', 'de', 'el', 'municipio', 'de', 'villapinzon'];
Effect;103955.0;Aumento de tiempos de viaje por bajo mantenimiento;['aumento', 'de', 'tiempo', 'de', 'viaje', 'por', 'bajo', 'mantenimiento'];
Effect;103956.0;Deterioro acelerado de los tratamientos efectuados;['deterioro', 'acelerado', 'de', 'el', 'tratamiento', 'efectuado'];
Effect;103957.0;Aumento en los costos de transporte de carga y pasajeros;['aumento', 'en', 'el', 'costo', 'de', 'transporte', 'de', 'carga', 'y', 'pasajero'];
Cause;98755.0;Vias en mal estado, intransitables o con restricciones de transito;['via', 'en', 'mal', 'estado', ',', 'intransitable', 'o', 'con', 'restricción', 'de', 'transito'];
Cause;98756.0;Obras de drenaje deterioradas o inexistentes;['obra', 'de', 'drenaje', 'deteriorado', 'o', 'inexistente'];
Cause;98757.0;Desatencion de puntos criticos;['desatencion', 'de', 'punto', 'critico'];
Problem;28565.0;Dificultad en la intercomunicacion terrestre de la poblacion rural de la Vereda Casablanca del municipio de Villapinzon;['dificultad', 'en', 'el', 'intercomunicacion', 'terrestre', 'de', 'el', 'poblacion', 'rural', 'de', 'el', 'vereda', 'casablanco', 'de', 'el', 'municipio', 'de', 'villapinzon'];
Effect;103955.0;Aumento de tiempos de viaje por bajo mantenimiento;['aumento', 'de', 'tiempo', 'de', 'viaje', 'por', 'bajo', 'mantenimiento'];
Effect;103956.0;Deterioro acelerado de los tratamientos efectuados;['deterioro', 'acelerado', 'de', 'el', 'tratamiento', 'efectuado'];
Effect;103957.0;Aumento en los costos de transporte de carga y pasajeros;['aumento', 'en', 'el', 'costo', 'de', 'transporte', 'de', 'carga', 'y', 'pasajero'];
Cause;98755.0;Vias en mal estado, intransitables o con restricciones de transito;['via', 'en', 'mal', 'estado', ',', 'intransitable', 'o', 'con', 'restricción', 'de', 'transito'];
